track,feature_name,source,raw_timestamp,available_at_forecast_origin,aggregation_window,latest_bin_right_edge_minutes_from_t0,future_dependency,leakage_classification,rule,additional_dependencies,upstream_cohort_caveat,builder
A and B (all LGBM heads); B15 persistence only uses current state,roll0288_max_total_avg_active_gpus,total_avg_active_gpus,submit_time/start_time/end_time or timestamp_utc,False,287 preceding rows through CURRENT ROW,5,True,FUTURE_LEAKAGE,"Current bin is [t0,t0+5m); complete bin value is after literal forecast origin",,"Only terminal COMPLETED, valid-runtime, non-standby jobs were retained globally; queue/arrival history is not a complete live population",dayahead/artifacts/v40p_lightgbm_forecast_forensic/source_snapshots/kestrel_stage_k5a_ml_dataset_modular_v101/src/kestrel_k5a/features.py
A and B (all LGBM heads); B15 persistence only uses current state,roll0288_stddev_pop_total_avg_active_gpus,total_avg_active_gpus,submit_time/start_time/end_time or timestamp_utc,False,287 preceding rows through CURRENT ROW,5,True,FUTURE_LEAKAGE,"Current bin is [t0,t0+5m); complete bin value is after literal forecast origin",,"Only terminal COMPLETED, valid-runtime, non-standby jobs were retained globally; queue/arrival history is not a complete live population",dayahead/artifacts/v40p_lightgbm_forecast_forensic/source_snapshots/kestrel_stage_k5a_ml_dataset_modular_v101/src/kestrel_k5a/features.py
A and B (all LGBM heads); B15 persistence only uses current state,roll2016_mean_total_avg_active_gpus,total_avg_active_gpus,submit_time/start_time/end_time or timestamp_utc,False,2015 preceding rows through CURRENT ROW,5,True,FUTURE_LEAKAGE,"Current bin is [t0,t0+5m); complete bin value is after literal forecast origin",,"Only terminal COMPLETED, valid-runtime, non-standby jobs were retained globally; queue/arrival history is not a complete live population",dayahead/artifacts/v40p_lightgbm_forecast_forensic/source_snapshots/kestrel_stage_k5a_ml_dataset_modular_v101/src/kestrel_k5a/features.py
A and B (all LGBM heads); B15 persistence only uses current state,roll2016_max_total_avg_active_gpus,total_avg_active_gpus,submit_time/start_time/end_time or timestamp_utc,False,2015 preceding rows through CURRENT ROW,5,True,FUTURE_LEAKAGE,"Current bin is [t0,t0+5m); complete bin value is after literal forecast origin",,"Only terminal COMPLETED, valid-runtime, non-standby jobs were retained globally; queue/arrival history is not a complete live population",dayahead/artifacts/v40p_lightgbm_forecast_forensic/source_snapshots/kestrel_stage_k5a_ml_dataset_modular_v101/src/kestrel_k5a/features.py
A and B (all LGBM heads); B15 persistence only uses current state,roll2016_stddev_pop_total_avg_active_gpus,total_avg_active_gpus,submit_time/start_time/end_time or timestamp_utc,False,2015 preceding rows through CURRENT ROW,5,True,FUTURE_LEAKAGE,"Current bin is [t0,t0+5m); complete bin value is after literal forecast origin",,"Only terminal COMPLETED, valid-runtime, non-standby jobs were retained globally; queue/arrival history is not a complete live population",dayahead/artifacts/v40p_lightgbm_forecast_forensic/source_snapshots/kestrel_stage_k5a_ml_dataset_modular_v101/src/kestrel_k5a/features.py
A and B (all LGBM heads); B15 persistence only uses current state,roll0003_mean_fixed_avg_active_gpus_F30,fixed_avg_active_gpus_F30,submit_time/start_time/end_time or timestamp_utc,False,2 preceding rows through CURRENT ROW,5,True,FUTURE_LEAKAGE,"Current bin is [t0,t0+5m); complete bin value is after literal forecast origin",Retrospective F30 classification and completion-selected population,"Only terminal COMPLETED, valid-runtime, non-standby jobs were retained globally; queue/arrival history is not a complete live population",dayahead/artifacts/v40p_lightgbm_forecast_forensic/source_snapshots/kestrel_stage_k5a_ml_dataset_modular_v101/src/kestrel_k5a/features.py
A and B (all LGBM heads); B15 persistence only uses current state,roll0003_max_fixed_avg_active_gpus_F30,fixed_avg_active_gpus_F30,submit_time/start_time/end_time or timestamp_utc,False,2 preceding rows through CURRENT ROW,5,True,FUTURE_LEAKAGE,"Current bin is [t0,t0+5m); complete bin value is after literal forecast origin",Retrospective F30 classification and completion-selected population,"Only terminal COMPLETED, valid-runtime, non-standby jobs were retained globally; queue/arrival history is not a complete live population",dayahead/artifacts/v40p_lightgbm_forecast_forensic/source_snapshots/kestrel_stage_k5a_ml_dataset_modular_v101/src/kestrel_k5a/features.py
A and B (all LGBM heads); B15 persistence only uses current state,roll0003_stddev_pop_fixed_avg_active_gpus_F30,fixed_avg_active_gpus_F30,submit_time/start_time/end_time or timestamp_utc,False,2 preceding rows through CURRENT ROW,5,True,FUTURE_LEAKAGE,"Current bin is [t0,t0+5m); complete bin value is after literal forecast origin",Retrospective F30 classification and completion-selected population,"Only terminal COMPLETED, valid-runtime, non-standby jobs were retained globally; queue/arrival history is not a complete live population",dayahead/artifacts/v40p_lightgbm_forecast_forensic/source_snapshots/kestrel_stage_k5a_ml_dataset_modular_v101/src/kestrel_k5a/features.py
A and B (all LGBM heads); B15 persistence only uses current state,roll0012_mean_fixed_avg_active_gpus_F30,fixed_avg_active_gpus_F30,submit_time/start_time/end_time or timestamp_utc,False,11 preceding rows through CURRENT ROW,5,True,FUTURE_LEAKAGE,"Current bin is [t0,t0+5m); complete bin value is after literal forecast origin",Retrospective F30 classification and completion-selected population,"Only terminal COMPLETED, valid-runtime, non-standby jobs were retained globally; queue/arrival history is not a complete live population",dayahead/artifacts/v40p_lightgbm_forecast_forensic/source_snapshots/kestrel_stage_k5a_ml_dataset_modular_v101/src/kestrel_k5a/features.py
A and B (all LGBM heads); B15 persistence only uses current state,roll0012_max_fixed_avg_active_gpus_F30,fixed_avg_active_gpus_F30,submit_time/start_time/end_time or timestamp_utc,False,11 preceding rows through CURRENT ROW,5,True,FUTURE_LEAKAGE,"Current bin is [t0,t0+5m); complete bin value is after literal forecast origin",Retrospective F30 classification and completion-selected population,"Only terminal COMPLETED, valid-runtime, non-standby jobs were retained globally; queue/arrival history is not a complete live population",dayahead/artifacts/v40p_lightgbm_forecast_forensic/source_snapshots/kestrel_stage_k5a_ml_dataset_modular_v101/src/kestrel_k5a/features.py
A and B (all LGBM heads); B15 persistence only uses current state,roll0012_stddev_pop_fixed_avg_active_gpus_F30,fixed_avg_active_gpus_F30,submit_time/start_time/end_time or timestamp_utc,False,11 preceding rows through CURRENT ROW,5,True,FUTURE_LEAKAGE,"Current bin is [t0,t0+5m); complete bin value is after literal forecast origin",Retrospective F30 classification and completion-selected population,"Only terminal COMPLETED, valid-runtime, non-standby jobs were retained globally; queue/arrival history is not a complete live population",dayahead/artifacts/v40p_lightgbm_forecast_forensic/source_snapshots/kestrel_stage_k5a_ml_dataset_modular_v101/src/kestrel_k5a/features.py
A and B (all LGBM heads); B15 persistence only uses current state,roll0048_mean_fixed_avg_active_gpus_F30,fixed_avg_active_gpus_F30,submit_time/start_time/end_time or timestamp_utc,False,47 preceding rows through CURRENT ROW,5,True,FUTURE_LEAKAGE,"Current bin is [t0,t0+5m); complete bin value is after literal forecast origin",Retrospective F30 classification and completion-selected population,"Only terminal COMPLETED, valid-runtime, non-standby jobs were retained globally; queue/arrival history is not a complete live population",dayahead/artifacts/v40p_lightgbm_forecast_forensic/source_snapshots/kestrel_stage_k5a_ml_dataset_modular_v101/src/kestrel_k5a/features.py
A and B (all LGBM heads); B15 persistence only uses current state,roll0048_max_fixed_avg_active_gpus_F30,fixed_avg_active_gpus_F30,submit_time/start_time/end_time or timestamp_utc,False,47 preceding rows through CURRENT ROW,5,True,FUTURE_LEAKAGE,"Current bin is [t0,t0+5m); complete bin value is after literal forecast origin",Retrospective F30 classification and completion-selected population,"Only terminal COMPLETED, valid-runtime, non-standby jobs were retained globally; queue/arrival history is not a complete live population",dayahead/artifacts/v40p_lightgbm_forecast_forensic/source_snapshots/kestrel_stage_k5a_ml_dataset_modular_v101/src/kestrel_k5a/features.py
A and B (all LGBM heads); B15 persistence only uses current state,roll0048_stddev_pop_fixed_avg_active_gpus_F30,fixed_avg_active_gpus_F30,submit_time/start_time/end_time or timestamp_utc,False,47 preceding rows through CURRENT ROW,5,True,FUTURE_LEAKAGE,"Current bin is [t0,t0+5m); complete bin value is after literal forecast origin",Retrospective F30 classification and completion-selected population,"Only terminal COMPLETED, valid-runtime, non-standby jobs were retained globally; queue/arrival history is not a complete live population",dayahead/artifacts/v40p_lightgbm_forecast_forensic/source_snapshots/kestrel_stage_k5a_ml_dataset_modular_v101/src/kestrel_k5a/features.py
A and B (all LGBM heads); B15 persistence only uses current state,roll0288_mean_fixed_avg_active_gpus_F30,fixed_avg_active_gpus_F30,submit_time/start_time/end_time or timestamp_utc,False,287 preceding rows through CURRENT ROW,5,True,FUTURE_LEAKAGE,"Current bin is [t0,t0+5m); complete bin value is after literal forecast origin",Retrospective F30 classification and completion-selected population,"Only terminal COMPLETED, valid-runtime, non-standby jobs were retained globally; queue/arrival history is not a complete live population",dayahead/artifacts/v40p_lightgbm_forecast_forensic/source_snapshots/kestrel_stage_k5a_ml_dataset_modular_v101/src/kestrel_k5a/features.py
A and B (all LGBM heads); B15 persistence only uses current state,roll0288_max_fixed_avg_active_gpus_F30,fixed_avg_active_gpus_F30,submit_time/start_time/end_time or timestamp_utc,False,287 preceding rows through CURRENT ROW,5,True,FUTURE_LEAKAGE,"Current bin is [t0,t0+5m); complete bin value is after literal forecast origin",Retrospective F30 classification and completion-selected population,"Only terminal COMPLETED, valid-runtime, non-standby jobs were retained globally; queue/arrival history is not a complete live population",dayahead/artifacts/v40p_lightgbm_forecast_forensic/source_snapshots/kestrel_stage_k5a_ml_dataset_modular_v101/src/kestrel_k5a/features.py
A and B (all LGBM heads); B15 persistence only uses current state,roll0288_stddev_pop_fixed_avg_active_gpus_F30,fixed_avg_active_gpus_F30,submit_time/start_time/end_time or timestamp_utc,False,287 preceding rows through CURRENT ROW,5,True,FUTURE_LEAKAGE,"Current bin is [t0,t0+5m); complete bin value is after literal forecast origin",Retrospective F30 classification and completion-selected population,"Only terminal COMPLETED, valid-runtime, non-standby jobs were retained globally; queue/arrival history is not a complete live population",dayahead/artifacts/v40p_lightgbm_forecast_forensic/source_snapshots/kestrel_stage_k5a_ml_dataset_modular_v101/src/kestrel_k5a/features.py
A and B (all LGBM heads); B15 persistence only uses current state,roll2016_mean_fixed_avg_active_gpus_F30,fixed_avg_active_gpus_F30,submit_time/start_time/end_time or timestamp_utc,False,2015 preceding rows through CURRENT ROW,5,True,FUTURE_LEAKAGE,"Current bin is [t0,t0+5m); complete bin value is after literal forecast origin",Retrospective F30 classification and completion-selected population,"Only terminal COMPLETED, valid-runtime, non-standby jobs were retained globally; queue/arrival history is not a complete live population",dayahead/artifacts/v40p_lightgbm_forecast_forensic/source_snapshots/kestrel_stage_k5a_ml_dataset_modular_v101/src/kestrel_k5a/features.py
A and B (all LGBM heads); B15 persistence only uses current state,roll2016_max_fixed_avg_active_gpus_F30,fixed_avg_active_gpus_F30,submit_time/start_time/end_time or timestamp_utc,False,2015 preceding rows through CURRENT ROW,5,True,FUTURE_LEAKAGE,"Current bin is [t0,t0+5m); complete bin value is after literal forecast origin",Retrospective F30 classification and completion-selected population,"Only terminal COMPLETED, valid-runtime, non-standby jobs were retained globally; queue/arrival history is not a complete live population",dayahead/artifacts/v40p_lightgbm_forecast_forensic/source_snapshots/kestrel_stage_k5a_ml_dataset_modular_v101/src/kestrel_k5a/features.py
A and B (all LGBM heads); B15 persistence only uses current state,roll2016_stddev_pop_fixed_avg_active_gpus_F30,fixed_avg_active_gpus_F30,submit_time/start_time/end_time or timestamp_utc,False,2015 preceding rows through CURRENT ROW,5,True,FUTURE_LEAKAGE,"Current bin is [t0,t0+5m); complete bin value is after literal forecast origin",Retrospective F30 classification and completion-selected population,"Only terminal COMPLETED, valid-runtime, non-standby jobs were retained globally; queue/arrival history is not a complete live population",dayahead/artifacts/v40p_lightgbm_forecast_forensic/source_snapshots/kestrel_stage_k5a_ml_dataset_modular_v101/src/kestrel_k5a/features.py
A and B (all LGBM heads); B15 persistence only uses current state,roll0003_mean_flexible_avg_active_gpus_F30,flexible_avg_active_gpus_F30,submit_time/start_time/end_time or timestamp_utc,False,2 preceding rows through CURRENT ROW,5,True,FUTURE_LEAKAGE,"Current bin is [t0,t0+5m); complete bin value is after literal forecast origin",Retrospective F30 classification and completion-selected population,"Only terminal COMPLETED, valid-runtime, non-standby jobs were retained globally; queue/arrival history is not a complete live population",dayahead/artifacts/v40p_lightgbm_forecast_forensic/source_snapshots/kestrel_stage_k5a_ml_dataset_modular_v101/src/kestrel_k5a/features.py
A and B (all LGBM heads); B15 persistence only uses current state,roll0003_max_flexible_avg_active_gpus_F30,flexible_avg_active_gpus_F30,submit_time/start_time/end_time or timestamp_utc,False,2 preceding rows through CURRENT ROW,5,True,FUTURE_LEAKAGE,"Current bin is [t0,t0+5m); complete bin value is after literal forecast origin",Retrospective F30 classification and completion-selected population,"Only terminal COMPLETED, valid-runtime, non-standby jobs were retained globally; queue/arrival history is not a complete live population",dayahead/artifacts/v40p_lightgbm_forecast_forensic/source_snapshots/kestrel_stage_k5a_ml_dataset_modular_v101/src/kestrel_k5a/features.py
A and B (all LGBM heads); B15 persistence only uses current state,roll0003_stddev_pop_flexible_avg_active_gpus_F30,flexible_avg_active_gpus_F30,submit_time/start_time/end_time or timestamp_utc,False,2 preceding rows through CURRENT ROW,5,True,FUTURE_LEAKAGE,"Current bin is [t0,t0+5m); complete bin value is after literal forecast origin",Retrospective F30 classification and completion-selected population,"Only terminal COMPLETED, valid-runtime, non-standby jobs were retained globally; queue/arrival history is not a complete live population",dayahead/artifacts/v40p_lightgbm_forecast_forensic/source_snapshots/kestrel_stage_k5a_ml_dataset_modular_v101/src/kestrel_k5a/features.py
A and B (all LGBM heads); B15 persistence only uses current state,roll0012_mean_flexible_avg_active_gpus_F30,flexible_avg_active_gpus_F30,submit_time/start_time/end_time or timestamp_utc,False,11 preceding rows through CURRENT ROW,5,True,FUTURE_LEAKAGE,"Current bin is [t0,t0+5m); complete bin value is after literal forecast origin",Retrospective F30 classification and completion-selected population,"Only terminal COMPLETED, valid-runtime, non-standby jobs were retained globally; queue/arrival history is not a complete live population",dayahead/artifacts/v40p_lightgbm_forecast_forensic/source_snapshots/kestrel_stage_k5a_ml_dataset_modular_v101/src/kestrel_k5a/features.py
A and B (all LGBM heads); B15 persistence only uses current state,roll0012_max_flexible_avg_active_gpus_F30,flexible_avg_active_gpus_F30,submit_time/start_time/end_time or timestamp_utc,False,11 preceding rows through CURRENT ROW,5,True,FUTURE_LEAKAGE,"Current bin is [t0,t0+5m); complete bin value is after literal forecast origin",Retrospective F30 classification and completion-selected population,"Only terminal COMPLETED, valid-runtime, non-standby jobs were retained globally; queue/arrival history is not a complete live population",dayahead/artifacts/v40p_lightgbm_forecast_forensic/source_snapshots/kestrel_stage_k5a_ml_dataset_modular_v101/src/kestrel_k5a/features.py
A and B (all LGBM heads); B15 persistence only uses current state,roll0012_stddev_pop_flexible_avg_active_gpus_F30,flexible_avg_active_gpus_F30,submit_time/start_time/end_time or timestamp_utc,False,11 preceding rows through CURRENT ROW,5,True,FUTURE_LEAKAGE,"Current bin is [t0,t0+5m); complete bin value is after literal forecast origin",Retrospective F30 classification and completion-selected population,"Only terminal COMPLETED, valid-runtime, non-standby jobs were retained globally; queue/arrival history is not a complete live population",dayahead/artifacts/v40p_lightgbm_forecast_forensic/source_snapshots/kestrel_stage_k5a_ml_dataset_modular_v101/src/kestrel_k5a/features.py
A and B (all LGBM heads); B15 persistence only uses current state,roll0048_mean_flexible_avg_active_gpus_F30,flexible_avg_active_gpus_F30,submit_time/start_time/end_time or timestamp_utc,False,47 preceding rows through CURRENT ROW,5,True,FUTURE_LEAKAGE,"Current bin is [t0,t0+5m); complete bin value is after literal forecast origin",Retrospective F30 classification and completion-selected population,"Only terminal COMPLETED, valid-runtime, non-standby jobs were retained globally; queue/arrival history is not a complete live population",dayahead/artifacts/v40p_lightgbm_forecast_forensic/source_snapshots/kestrel_stage_k5a_ml_dataset_modular_v101/src/kestrel_k5a/features.py
A and B (all LGBM heads); B15 persistence only uses current state,roll0048_max_flexible_avg_active_gpus_F30,flexible_avg_active_gpus_F30,submit_time/start_time/end_time or timestamp_utc,False,47 preceding rows through CURRENT ROW,5,True,FUTURE_LEAKAGE,"Current bin is [t0,t0+5m); complete bin value is after literal forecast origin",Retrospective F30 classification and completion-selected population,"Only terminal COMPLETED, valid-runtime, non-standby jobs were retained globally; queue/arrival history is not a complete live population",dayahead/artifacts/v40p_lightgbm_forecast_forensic/source_snapshots/kestrel_stage_k5a_ml_dataset_modular_v101/src/kestrel_k5a/features.py
A and B (all LGBM heads); B15 persistence only uses current state,roll0048_stddev_pop_flexible_avg_active_gpus_F30,flexible_avg_active_gpus_F30,submit_time/start_time/end_time or timestamp_utc,False,47 preceding rows through CURRENT ROW,5,True,FUTURE_LEAKAGE,"Current bin is [t0,t0+5m); complete bin value is after literal forecast origin",Retrospective F30 classification and completion-selected population,"Only terminal COMPLETED, valid-runtime, non-standby jobs were retained globally; queue/arrival history is not a complete live population",dayahead/artifacts/v40p_lightgbm_forecast_forensic/source_snapshots/kestrel_stage_k5a_ml_dataset_modular_v101/src/kestrel_k5a/features.py
A and B (all LGBM heads); B15 persistence only uses current state,roll0288_mean_flexible_avg_active_gpus_F30,flexible_avg_active_gpus_F30,submit_time/start_time/end_time or timestamp_utc,False,287 preceding rows through CURRENT ROW,5,True,FUTURE_LEAKAGE,"Current bin is [t0,t0+5m); complete bin value is after literal forecast origin",Retrospective F30 classification and completion-selected population,"Only terminal COMPLETED, valid-runtime, non-standby jobs were retained globally; queue/arrival history is not a complete live population",dayahead/artifacts/v40p_lightgbm_forecast_forensic/source_snapshots/kestrel_stage_k5a_ml_dataset_modular_v101/src/kestrel_k5a/features.py
A and B (all LGBM heads); B15 persistence only uses current state,roll0288_max_flexible_avg_active_gpus_F30,flexible_avg_active_gpus_F30,submit_time/start_time/end_time or timestamp_utc,False,287 preceding rows through CURRENT ROW,5,True,FUTURE_LEAKAGE,"Current bin is [t0,t0+5m); complete bin value is after literal forecast origin",Retrospective F30 classification and completion-selected population,"Only terminal COMPLETED, valid-runtime, non-standby jobs were retained globally; queue/arrival history is not a complete live population",dayahead/artifacts/v40p_lightgbm_forecast_forensic/source_snapshots/kestrel_stage_k5a_ml_dataset_modular_v101/src/kestrel_k5a/features.py
A and B (all LGBM heads); B15 persistence only uses current state,roll0288_stddev_pop_flexible_avg_active_gpus_F30,flexible_avg_active_gpus_F30,submit_time/start_time/end_time or timestamp_utc,False,287 preceding rows through CURRENT ROW,5,True,FUTURE_LEAKAGE,"Current bin is [t0,t0+5m); complete bin value is after literal forecast origin",Retrospective F30 classification and completion-selected population,"Only terminal COMPLETED, valid-runtime, non-standby jobs were retained globally; queue/arrival history is not a complete live population",dayahead/artifacts/v40p_lightgbm_forecast_forensic/source_snapshots/kestrel_stage_k5a_ml_dataset_modular_v101/src/kestrel_k5a/features.py
A and B (all LGBM heads); B15 persistence only uses current state,roll2016_mean_flexible_avg_active_gpus_F30,flexible_avg_active_gpus_F30,submit_time/start_time/end_time or timestamp_utc,False,2015 preceding rows through CURRENT ROW,5,True,FUTURE_LEAKAGE,"Current bin is [t0,t0+5m); complete bin value is after literal forecast origin",Retrospective F30 classification and completion-selected population,"Only terminal COMPLETED, valid-runtime, non-standby jobs were retained globally; queue/arrival history is not a complete live population",dayahead/artifacts/v40p_lightgbm_forecast_forensic/source_snapshots/kestrel_stage_k5a_ml_dataset_modular_v101/src/kestrel_k5a/features.py
A and B (all LGBM heads); B15 persistence only uses current state,roll2016_max_flexible_avg_active_gpus_F30,flexible_avg_active_gpus_F30,submit_time/start_time/end_time or timestamp_utc,False,2015 preceding rows through CURRENT ROW,5,True,FUTURE_LEAKAGE,"Current bin is [t0,t0+5m); complete bin value is after literal forecast origin",Retrospective F30 classification and completion-selected population,"Only terminal COMPLETED, valid-runtime, non-standby jobs were retained globally; queue/arrival history is not a complete live population",dayahead/artifacts/v40p_lightgbm_forecast_forensic/source_snapshots/kestrel_stage_k5a_ml_dataset_modular_v101/src/kestrel_k5a/features.py
A and B (all LGBM heads); B15 persistence only uses current state,roll2016_stddev_pop_flexible_avg_active_gpus_F30,flexible_avg_active_gpus_F30,submit_time/start_time/end_time or timestamp_utc,False,2015 preceding rows through CURRENT ROW,5,True,FUTURE_LEAKAGE,"Current bin is [t0,t0+5m); complete bin value is after literal forecast origin",Retrospective F30 classification and completion-selected population,"Only terminal COMPLETED, valid-runtime, non-standby jobs were retained globally; queue/arrival history is not a complete live population",dayahead/artifacts/v40p_lightgbm_forecast_forensic/source_snapshots/kestrel_stage_k5a_ml_dataset_modular_v101/src/kestrel_k5a/features.py
A and B (all LGBM heads); B15 persistence only uses current state,roll0003_mean_arriving_flexible_gpu_hours_F30,arriving_flexible_gpu_hours_F30,submit_time/start_time/end_time or timestamp_utc,False,2 preceding rows through CURRENT ROW,5,True,FUTURE_LEAKAGE,"Current bin is [t0,t0+5m); complete bin value is after literal forecast origin",Unbounded actual-runtime completion dependency in addition to current-bin leak,"Only terminal COMPLETED, valid-runtime, non-standby jobs were retained globally; queue/arrival history is not a complete live population",dayahead/artifacts/v40p_lightgbm_forecast_forensic/source_snapshots/kestrel_stage_k5a_ml_dataset_modular_v101/src/kestrel_k5a/features.py
A and B (all LGBM heads); B15 persistence only uses current state,roll0003_max_arriving_flexible_gpu_hours_F30,arriving_flexible_gpu_hours_F30,submit_time/start_time/end_time or timestamp_utc,False,2 preceding rows through CURRENT ROW,5,True,FUTURE_LEAKAGE,"Current bin is [t0,t0+5m); complete bin value is after literal forecast origin",Unbounded actual-runtime completion dependency in addition to current-bin leak,"Only terminal COMPLETED, valid-runtime, non-standby jobs were retained globally; queue/arrival history is not a complete live population",dayahead/artifacts/v40p_lightgbm_forecast_forensic/source_snapshots/kestrel_stage_k5a_ml_dataset_modular_v101/src/kestrel_k5a/features.py
A and B (all LGBM heads); B15 persistence only uses current state,roll0003_stddev_pop_arriving_flexible_gpu_hours_F30,arriving_flexible_gpu_hours_F30,submit_time/start_time/end_time or timestamp_utc,False,2 preceding rows through CURRENT ROW,5,True,FUTURE_LEAKAGE,"Current bin is [t0,t0+5m); complete bin value is after literal forecast origin",Unbounded actual-runtime completion dependency in addition to current-bin leak,"Only terminal COMPLETED, valid-runtime, non-standby jobs were retained globally; queue/arrival history is not a complete live population",dayahead/artifacts/v40p_lightgbm_forecast_forensic/source_snapshots/kestrel_stage_k5a_ml_dataset_modular_v101/src/kestrel_k5a/features.py
A and B (all LGBM heads); B15 persistence only uses current state,roll0012_mean_arriving_flexible_gpu_hours_F30,arriving_flexible_gpu_hours_F30,submit_time/start_time/end_time or timestamp_utc,False,11 preceding rows through CURRENT ROW,5,True,FUTURE_LEAKAGE,"Current bin is [t0,t0+5m); complete bin value is after literal forecast origin",Unbounded actual-runtime completion dependency in addition to current-bin leak,"Only terminal COMPLETED, valid-runtime, non-standby jobs were retained globally; queue/arrival history is not a complete live population",dayahead/artifacts/v40p_lightgbm_forecast_forensic/source_snapshots/kestrel_stage_k5a_ml_dataset_modular_v101/src/kestrel_k5a/features.py
A and B (all LGBM heads); B15 persistence only uses current state,roll0012_max_arriving_flexible_gpu_hours_F30,arriving_flexible_gpu_hours_F30,submit_time/start_time/end_time or timestamp_utc,False,11 preceding rows through CURRENT ROW,5,True,FUTURE_LEAKAGE,"Current bin is [t0,t0+5m); complete bin value is after literal forecast origin",Unbounded actual-runtime completion dependency in addition to current-bin leak,"Only terminal COMPLETED, valid-runtime, non-standby jobs were retained globally; queue/arrival history is not a complete live population",dayahead/artifacts/v40p_lightgbm_forecast_forensic/source_snapshots/kestrel_stage_k5a_ml_dataset_modular_v101/src/kestrel_k5a/features.py
A and B (all LGBM heads); B15 persistence only uses current state,roll0012_stddev_pop_arriving_flexible_gpu_hours_F30,arriving_flexible_gpu_hours_F30,submit_time/start_time/end_time or timestamp_utc,False,11 preceding rows through CURRENT ROW,5,True,FUTURE_LEAKAGE,"Current bin is [t0,t0+5m); complete bin value is after literal forecast origin",Unbounded actual-runtime completion dependency in addition to current-bin leak,"Only terminal COMPLETED, valid-runtime, non-standby jobs were retained globally; queue/arrival history is not a complete live population",dayahead/artifacts/v40p_lightgbm_forecast_forensic/source_snapshots/kestrel_stage_k5a_ml_dataset_modular_v101/src/kestrel_k5a/features.py
A and B (all LGBM heads); B15 persistence only uses current state,roll0048_mean_arriving_flexible_gpu_hours_F30,arriving_flexible_gpu_hours_F30,submit_time/start_time/end_time or timestamp_utc,False,47 preceding rows through CURRENT ROW,5,True,FUTURE_LEAKAGE,"Current bin is [t0,t0+5m); complete bin value is after literal forecast origin",Unbounded actual-runtime completion dependency in addition to current-bin leak,"Only terminal COMPLETED, valid-runtime, non-standby jobs were retained globally; queue/arrival history is not a complete live population",dayahead/artifacts/v40p_lightgbm_forecast_forensic/source_snapshots/kestrel_stage_k5a_ml_dataset_modular_v101/src/kestrel_k5a/features.py
A and B (all LGBM heads); B15 persistence only uses current state,roll0048_max_arriving_flexible_gpu_hours_F30,arriving_flexible_gpu_hours_F30,submit_time/start_time/end_time or timestamp_utc,False,47 preceding rows through CURRENT ROW,5,True,FUTURE_LEAKAGE,"Current bin is [t0,t0+5m); complete bin value is after literal forecast origin",Unbounded actual-runtime completion dependency in addition to current-bin leak,"Only terminal COMPLETED, valid-runtime, non-standby jobs were retained globally; queue/arrival history is not a complete live population",dayahead/artifacts/v40p_lightgbm_forecast_forensic/source_snapshots/kestrel_stage_k5a_ml_dataset_modular_v101/src/kestrel_k5a/features.py
A and B (all LGBM heads); B15 persistence only uses current state,roll0048_stddev_pop_arriving_flexible_gpu_hours_F30,arriving_flexible_gpu_hours_F30,submit_time/start_time/end_time or timestamp_utc,False,47 preceding rows through CURRENT ROW,5,True,FUTURE_LEAKAGE,"Current bin is [t0,t0+5m); complete bin value is after literal forecast origin",Unbounded actual-runtime completion dependency in addition to current-bin leak,"Only terminal COMPLETED, valid-runtime, non-standby jobs were retained globally; queue/arrival history is not a complete live population",dayahead/artifacts/v40p_lightgbm_forecast_forensic/source_snapshots/kestrel_stage_k5a_ml_dataset_modular_v101/src/kestrel_k5a/features.py
A and B (all LGBM heads); B15 persistence only uses current state,roll0288_mean_arriving_flexible_gpu_hours_F30,arriving_flexible_gpu_hours_F30,submit_time/start_time/end_time or timestamp_utc,False,287 preceding rows through CURRENT ROW,5,True,FUTURE_LEAKAGE,"Current bin is [t0,t0+5m); complete bin value is after literal forecast origin",Unbounded actual-runtime completion dependency in addition to current-bin leak,"Only terminal COMPLETED, valid-runtime, non-standby jobs were retained globally; queue/arrival history is not a complete live population",dayahead/artifacts/v40p_lightgbm_forecast_forensic/source_snapshots/kestrel_stage_k5a_ml_dataset_modular_v101/src/kestrel_k5a/features.py
A and B (all LGBM heads); B15 persistence only uses current state,roll0288_max_arriving_flexible_gpu_hours_F30,arriving_flexible_gpu_hours_F30,submit_time/start_time/end_time or timestamp_utc,False,287 preceding rows through CURRENT ROW,5,True,FUTURE_LEAKAGE,"Current bin is [t0,t0+5m); complete bin value is after literal forecast origin",Unbounded actual-runtime completion dependency in addition to current-bin leak,"Only terminal COMPLETED, valid-runtime, non-standby jobs were retained globally; queue/arrival history is not a complete live population",dayahead/artifacts/v40p_lightgbm_forecast_forensic/source_snapshots/kestrel_stage_k5a_ml_dataset_modular_v101/src/kestrel_k5a/features.py
A and B (all LGBM heads); B15 persistence only uses current state,roll0288_stddev_pop_arriving_flexible_gpu_hours_F30,arriving_flexible_gpu_hours_F30,submit_time/start_time/end_time or timestamp_utc,False,287 preceding rows through CURRENT ROW,5,True,FUTURE_LEAKAGE,"Current bin is [t0,t0+5m); complete bin value is after literal forecast origin",Unbounded actual-runtime completion dependency in addition to current-bin leak,"Only terminal COMPLETED, valid-runtime, non-standby jobs were retained globally; queue/arrival history is not a complete live population",dayahead/artifacts/v40p_lightgbm_forecast_forensic/source_snapshots/kestrel_stage_k5a_ml_dataset_modular_v101/src/kestrel_k5a/features.py
